Url,Price,Suburb,size_inch,Date Listed,Last Edited,Brand,Condition,Display Technology,Screen Size,Max. Resolution,COVID-19 Safety,yhat
https://www.gumtree.com.au/s-ad/rouse-hill/tvs/samsung-55-inch-series-8-led-tv/1256104259,350.0,Rouse Hill,55.0,2020-09-04,2020-09-04,,Used,,,,,301.19694349379404
https://www.gumtree.com.au/s-ad/macquarie-links/tvs/40-inches-tv-for-sale/1256104190,120.0,Macquarie Links,40.0,2020-09-04,2020-09-04,Samsung,Used,Plasma,40-49 in,Other,,63.11046714985778
https://www.gumtree.com.au/s-ad/murrumbeena/tvs/lg-65-4k-uhd-smart-oled-b6-4k-uhd-super-slim-tv/1256103996,1650.0,Murrumbeena,65.0,2020-09-04,2020-09-04,LG,Used,OLED,,,,1243.0773211712062
https://www.gumtree.com.au/s-ad/karabar/tvs/any-old-tv-s-yous-aren-t-using-and-want-to-get-rid-of-please-message/1256103931,,Karabar,,2020-09-04,2020-09-04,,Used,,,,,220.8258928520433
https://www.gumtree.com.au/s-ad/south-perth/tvs/samsung-32-inch-tv-totally-rad-comes-with-a-free-rubber-duck-/1256103837,140.0,South Perth,32.0,2020-09-04,2020-09-04,Samsung,Used,LCD,30-39 in,,Contactless trade,154.14285027398606
https://www.gumtree.com.au/s-ad/melton-south/tvs/lg-50pn4500-50-plasma/1256103702,150.0,Melton South,50.0,2020-09-04,2020-09-04,LG,Used,Plasma,50-60 in,1080p,,199.65544707339106
https://www.gumtree.com.au/s-ad/green-fields/tvs/tcl-tv-4k-50-inch/1256103324,580.0,Green Fields,50.0,2020-09-04,2020-09-04,,Used,,,,,285.39331536222204
https://www.gumtree.com.au/s-ad/kwinana-town-centre/tvs/32-inch-tv-with-dvd-player/1256102594,80.0,Kwinana Town Centre,32.0,2020-09-04,2020-09-04,Other,Used,LED,30-39 in,,,91.79391366032814
https://www.gumtree.com.au/s-ad/parramatta/tvs/panasonic-tv/1256102418,250.0,Parramatta,,2020-09-04,2020-09-04,Panasonic,Used,LCD,,,,138.27023751666331
https://www.gumtree.com.au/s-ad/bridport/tvs/teac-crt-tv/1256102121,60.0,Bridport,,2020-09-04,2020-09-04,TEAC,Used,CRT,Other,,,464.11625197817904
https://www.gumtree.com.au/s-ad/gaythorne/tvs/sony-40inch-tv-and-stand/1256101781,100.0,Gaythorne,40.0,2020-09-04,2020-09-04,Sony,Used,,,,,290.2118170529106
https://www.gumtree.com.au/s-ad/docklands/tvs/lg-oled-c9-55-inch-like-brand-new/1256101762,1850.0,Docklands,55.0,2020-09-04,2020-09-04,LG,Used,OLED,50-60 in,2160p (4K),Contactless trade,1478.6899157314556
https://www.gumtree.com.au/s-ad/manly/tvs/tv-and-remote-control-in-great-condition/1256101716,130.0,Manly,,2020-09-04,2020-09-04,,New,,,,,493.17568564167715
https://www.gumtree.com.au/s-ad/avondale-heights/tvs/sony-85-inch-4k-tv/1256101506,70.0,Avondale Heights,85.0,2020-09-04,2020-09-04,Sony,Used,LED LCD,Other,2160p (4K),,1253.666055246227
https://www.gumtree.com.au/s-ad/ballarat-north/tvs/50-inch-samsung-tv-plasma-display-tv-hdmi-with-remote-control-500/1256101296,500.0,Ballarat North,50.0,2020-09-04,2020-09-04,Samsung,Used,Plasma,50-60 in,,,278.46231369323255
https://www.gumtree.com.au/s-ad/prospect/tvs/samsung-49-series-7-uhd-smart-led-4k-tv/1256101268,850.0,Prospect,49.0,2020-09-04,2020-09-04,Samsung,Used,LED,,,,399.89772404948286
https://www.gumtree.com.au/s-ad/alexandria/tvs/toshiba-led-32-inch-hd-lcd-tv-with-remote-32sl700a/1256101199,180.0,Alexandria,32.0,2020-09-04,2020-09-04,,Used,LED,,,,307.94187816587703
https://www.gumtree.com.au/s-ad/ngunnawal/tvs/konka-tv/1256100565,50.0,Ngunnawal,,2020-09-04,2020-09-04,,Used,,,,,220.8258928520433
https://www.gumtree.com.au/s-ad/mindarie/tvs/50-inch-plasma-hd-digital-panasonic-tv-and-samsung-dvd-player/1256100543,100.0,Mindarie,50.0,2020-09-04,2020-09-04,Panasonic,Used,Plasma,,1080p,,120.60151947210133
https://www.gumtree.com.au/s-ad/cannon-hill/tvs/lg-50-inch-plasma-tv/1256100404,350.0,Cannon Hill,50.0,2020-09-04,2020-09-04,LG,Used,Plasma,50-60 in,,,230.07893270798547
https://www.gumtree.com.au/s-ad/yokine/tvs/panasonic-viera-60-inch/1256099991,75.0,Yokine,60.0,2020-09-04,2020-09-04,Panasonic,Used,Plasma,,,,182.63226136983974
https://www.gumtree.com.au/s-ad/farrar/tvs/47-inch-lg-lcd-tv-surround-sound-jbl-speakers-subwoofer-and-more/1256099883,500.0,Farrar,47.0,2020-09-04,2020-09-04,LG,Used,LCD,40-49 in,1080p,,184.68060504418978
https://www.gumtree.com.au/s-ad/yokine/tvs/awa-93cm/1256099762,40.0,Yokine,36.0,2020-09-04,2020-09-04,,Used,,,,,241.14315659382044
https://www.gumtree.com.au/s-ad/north-parramatta/tvs/lg-50inch-tv/1256099705,120.0,North Parramatta,50.0,2020-09-04,2020-09-04,,Used,,,,,285.39331536222204
https://www.gumtree.com.au/s-ad/boronia/tvs/large-base-80-cm-crt-colour-tv/1256099323,145.0,Boronia,31.0,2020-09-04,2020-09-04,,Used,,,,,225.33952846224844
https://www.gumtree.com.au/s-ad/northgate/tvs/analogue-14-inch-jvc-multi-system-box-tv-set-top-box/1256099164,25.0,Northgate,14.0,2020-09-04,2020-09-04,JVC,Used,,Less than 20 in,,,32.0283807585983
https://www.gumtree.com.au/s-ad/doolandella/tvs/tcl-60-led-uhd-4k-smart-tv/1256099091,625.0,Doolandella,60.0,2020-09-04,2020-09-04,Other,Used,Other,Other,Other,,766.9375998066989
https://www.gumtree.com.au/s-ad/linden-park/tvs/plasma-samsung-52inch-excellent-condition-/1256099037,120.0,Linden Park,52.0,2020-09-04,2020-09-04,Samsung,Used,Plasma,50-60 in,,,284.7837649458613
https://www.gumtree.com.au/s-ad/mermaid-waters/tvs/lg-4k-oled-tv-55-inch-b7t/1256093801,1800.0,Mermaid Waters,,2020-09-04,2020-09-04,LG,Used,QLED,,,,1060.4230025230654
https://www.gumtree.com.au/s-ad/brisbane-city/tvs/samsung-65-inch-4k-uhd-tv/1256093788,1000.0,Brisbane City,65.0,2020-09-04,2020-09-04,Samsung,Used,LCD,Other,2160p (4K),Contactless trade,1107.6104640560466
https://www.gumtree.com.au/s-ad/east-perth/tvs/brand-new-32-inch-led-hd-tv/1256093313,180.0,East Perth,32.0,2020-09-04,2020-09-04,,New,,,,,500.8500468781968
https://www.gumtree.com.au/s-ad/rouse-hill/tvs/hisense-55-inch-4kuhd-smart-led-tv-/1256093079,550.0,Rouse Hill,55.0,2020-09-04,2020-09-04,,Used,,,,,301.19694349379404
https://www.gumtree.com.au/s-ad/morley/tvs/bauhn-43-full-hd-led-lcd-tv-with-built-in-dvd-player-206981/1256092019,249.0,Morley,43.0,2020-09-04,2020-09-04,,Used,LED LCD,40-49 in,1080p,,250.93506887073198
https://www.gumtree.com.au/s-ad/st-peters/tvs/lg-oled-77-inch-tv-w-design-on-stand-alpha-9-gen2-processor-google/1256091659,6200.0,St Peters,77.0,2020-09-04,2020-09-04,LG,Used,OLED,Other,2160p (4K),,2063.0318513154366
https://www.gumtree.com.au/s-ad/albion/tvs/sony-trinitron-80cm-tv-with-akai-settop-box/1256091475,100.0,Albion,31.0,2020-09-04,2020-09-04,Sony,Used,CRT,40-49 in,,,78.21118339964073
https://www.gumtree.com.au/s-ad/liverpool/tvs/42-inch-106-cm-plasma-tv/1256091263,50.0,Liverpool,42.0,2020-09-04,2020-09-04,,Used,Plasma,,,,178.7531222294578
https://www.gumtree.com.au/s-ad/morley/tvs/sony-bravia-32-led-hd-tv-kdl-32r400a-206980/1256091105,265.0,Morley,32.0,2020-09-04,2020-09-04,Sony,Used,LED,30-39 in,720p,,257.9236159792062
https://www.gumtree.com.au/s-ad/maroochydore/tvs/55-inch-panasonic-plasma-tv-2009-model/1256090462,100.0,Maroochydore,55.0,2020-09-04,2020-09-04,Panasonic,Used,Plasma,,,,166.82863323826774
https://www.gumtree.com.au/s-ad/hobart-cbd/tvs/samsung-4k-55-/1256090206,1079.0,Hobart CBD,,2020-09-04,2020-09-04,Samsung,New,LED,50-60 in,2160p (4K),,893.9620061421533
https://www.gumtree.com.au/s-ad/ferryden-park/tvs/samsung-45-smart-tv/1256089703,100.0,Ferryden Park,45.0,2020-09-04,2020-09-04,Samsung,Used,,40-49 in,,,286.7077536135051
https://www.gumtree.com.au/s-ad/west-hobart/tvs/58-inch-3d-4k-tv/1256089588,400.0,West Hobart,58.0,2020-09-04,2020-09-04,Hisense,Used,LCD,50-60 in,2160p (4K),,559.2320859615677
https://www.gumtree.com.au/s-ad/kurunjang/tvs/60hz-monitor-pickup-/1256089227,50.0,Kurunjang,,2020-09-04,2020-09-04,Other,Used,,,,,71.81577383172237
https://www.gumtree.com.au/s-ad/granville/tvs/huge-samsung-tv-selling-cheap/1256089217,130.0,Granville,,2020-09-04,2020-09-04,,Used,,,,,220.8258928520433
https://www.gumtree.com.au/s-ad/mudjimba/tvs/excellent-lg-32-inch-works-perfectly-has-remote/1256089049,100.0,Mudjimba,32.0,2020-09-04,2020-09-04,LG,Used,,30-39 in,,Contactless trade,135.3012024908417
https://www.gumtree.com.au/s-ad/mudjimba/tvs/excellent-lg-32inch-works-perfectly-has-remote/1256088902,99.0,Mudjimba,32.0,2020-09-04,2020-09-04,LG,Used,,30-39 in,,Contactless trade,135.3012024908417
https://www.gumtree.com.au/s-ad/marsden-park/tvs/42-106cm-full-hd-lcd-tv/1256088614,70.0,Marsden Park,42.0,2020-09-04,2020-09-04,LG,Used,LCD,40-49 in,1080p,Contactless trade,152.97564154911055
https://www.gumtree.com.au/s-ad/marion/tvs/samsung-32-lcd-tv/1256087950,179.0,Marion,,2020-09-04,2020-09-04,Samsung,Used,LCD,30-39 in,1080p,,131.94633876637926
https://www.gumtree.com.au/s-ad/aspley/tvs/hisense-75-4k-series-8-tv-110749/1256087631,1499.0,Aspley,,2020-09-04,2020-09-04,,Used,,,,,220.8258928520433
https://www.gumtree.com.au/s-ad/st-arnaud/tvs/4k-hitatchi-55-model-uz556600/1256087267,200.0,St Arnaud,,2020-09-04,2020-09-04,,Used,,50-60 in,,,257.0257690690417
https://www.gumtree.com.au/s-ad/gatton/tvs/series-s-49inch-s6800-full-hd-tv/1256087114,300.0,Gatton,49.0,2020-09-04,2020-09-04,,Used,,,,,282.2325897359076
https://www.gumtree.com.au/s-ad/stafford/tvs/led-lcd-pdp-flat-panel-tv-wall-mount-32-70-/1256087028,79.0,Stafford,32.0,2020-09-04,2020-09-04,,New,,,,,500.8500468781968
https://www.gumtree.com.au/s-ad/alexandra-headland/tvs/sanyo-42-inch-hdtv-/1256086186,125.0,Alexandra Headland,42.0,2020-09-04,2020-09-04,Other,Used,Plasma,40-49 in,,,8.637559355730914
https://www.gumtree.com.au/s-ad/delahey/tvs/hisense-32-inch-smart-tv/1256072372,295.0,Delahey,32.0,2020-09-04,2020-09-04,Hisense,Used,LED LCD,30-39 in,768p,,231.43629149818327
https://www.gumtree.com.au/s-ad/mandurah/tvs/small-tv-works-no-remote-15/1256071478,15.0,Mandurah,,2020-09-04,2020-09-04,,Used,,,,,220.8258928520433
https://www.gumtree.com.au/s-ad/adelaide-cbd/tvs/42-samsung-high-definition-digital-tv/1256070849,140.0,Adelaide CBD,42.0,2020-09-04,2020-09-04,,Used,,,,,260.1075103517068
https://www.gumtree.com.au/s-ad/wodonga/tvs/tv-65-inch-smart-tv/1256070239,600.0,Wodonga,65.0,2020-09-04,2020-09-04,Akai,Used,,Other,,,705.1869343838291
https://www.gumtree.com.au/s-ad/goodwood/tvs/samsung-22-inch-tv-great-condition-rarely-used-/1256070144,80.0,Goodwood,22.0,2020-09-04,2020-09-04,Samsung,Used,,,,,235.11650806167984
https://www.gumtree.com.au/s-ad/salisbury/tvs/dick-smith-ge6610-tv-with-built-in-dvd-player/1256069878,40.0,Salisbury,,Yesterday,Yesterday,,Used,,,,,220.8258928520433
https://www.gumtree.com.au/s-ad/gwelup/tvs/soniq-43-inch-tv/1256069657,95.0,Gwelup,43.0,Yesterday,Yesterday,SONIQ,Used,LED LCD,40-49 in,1080p,,171.41429463716472
https://www.gumtree.com.au/s-ad/coconut-grove/tvs/ffalcon-fhd-led-tv/1256069641,225.0,Coconut Grove,,Yesterday,Yesterday,Other,Used,,40-49 in,,,50.710329978316395
https://www.gumtree.com.au/s-ad/dover-heights/tvs/bauhn-50-4k-hd-tv/1256069635,300.0,Dover Heights,50.0,Yesterday,Yesterday,Other,Used,,50-60 in,2160p (4K),,419.50438252880195
https://www.gumtree.com.au/s-ad/darlington/tvs/television/1256069202,200.0,Darlington,,Yesterday,Yesterday,TCL,Used,,Other,,,588.9971135663752
https://www.gumtree.com.au/s-ad/brunswick/tvs/1-year-old-tv/1256068949,400.0,Brunswick,,Yesterday,Yesterday,Sony,New,Other,Other,Other,,1128.5485907971636
https://www.gumtree.com.au/s-ad/yokine/tvs/32-panasonic-viera-lcd-tv/1256068269,75.0,Yokine,32.0,Yesterday,Yesterday,Panasonic,Used,LCD,30-39 in,720p,Contactless trade,43.599243249172304
https://www.gumtree.com.au/s-ad/parafield-gardens/tvs/new-hisense-65n7-65-inch-series-7-4k-uled-smart-tv/1256068085,380.0,Parafield Gardens,40.0,16/07/2020,16/07/2020,,,,40-49 in,,,94.08811653392297
https://www.gumtree.com.au/s-ad/daleys-point/tvs/large-lg-television/1256067789,48.0,Daleys Point,,Yesterday,Yesterday,LG,Used,,,,,210.66602210305732
https://www.gumtree.com.au/s-ad/revesby-heights/tvs/platinum-55-inch-tv/1256067294,150.0,Revesby Heights,55.0,Yesterday,Yesterday,,Used,,,,,301.19694349379404
https://www.gumtree.com.au/s-ad/landsborough/tvs/selling-soniq-tv-broken/1256067190,60.0,Landsborough,,Yesterday,Yesterday,SONIQ,Used,,,,,141.30511861847611
https://www.gumtree.com.au/s-ad/quakers-hill/tvs/55inch-tv-lg-hd-ready/1256066739,150.0,Quakers Hill,55.0,Yesterday,Yesterday,LG,Used,Plasma,50-60 in,,,245.88256083955753
https://www.gumtree.com.au/s-ad/hornsby/tvs/soniq-32-tv-built-in-dvd/1256066681,50.0,Hornsby,32.0,Yesterday,Yesterday,SONIQ,Used,LCD,30-39 in,Other,Contactless trade,-90.04070440566848
https://www.gumtree.com.au/s-ad/jannali/tvs/soniq-32-inch-lcd-led-smart-tv/1256066325,120.0,Jannali,32.0,Yesterday,Yesterday,SONIQ,Used,LED LCD,30-39 in,,,121.03739675047876
https://www.gumtree.com.au/s-ad/lewisham/tvs/tv-47-5-full-hd/1256066309,150.0,Lewisham,,Yesterday,Yesterday,,Used,,,,,220.8258928520433
https://www.gumtree.com.au/s-ad/calista/tvs/phillips-46-inch-led-lcd-tv/1256066231,300.0,Calista,46.0,Yesterday,Yesterday,Other,Used,,,,,123.7402938366435
https://www.gumtree.com.au/s-ad/perth/tvs/sony-40-bravia-hd-lcd-tv/1256066208,200.0,Perth,40.0,Yesterday,Yesterday,Sony,Used,LCD,,1080p,,230.2465982162135
https://www.gumtree.com.au/s-ad/uki/tvs/lcd-tv-in-working-order/1256066174,50.0,Uki,,Yesterday,Yesterday,,Used,,,,,220.8258928520433
https://www.gumtree.com.au/s-ad/east-ballina/tvs/tv-wall-mounting-bracket-for-50-60-flat-screen-tvs/1256055626,10.0,East Ballina,60.0,Yesterday,Yesterday,,Used,,,,,317.00057162536604
https://www.gumtree.com.au/s-ad/st-marys/tvs/one-or-two-22-tv-s-perfect-for-a-bedroom-rumpus-etc/1256055472,150.0,St Marys,22.0,Yesterday,Yesterday,TCL,Used,LED LCD,20-29 in,,,-63.37802547582558
https://www.gumtree.com.au/s-ad/burwood/tvs/samsung-tv-22-inch-for-sale/1256054904,80.0,Burwood,22.0,Yesterday,Yesterday,Samsung,Used,,20-29 in,,,102.58301432394745
https://www.gumtree.com.au/s-ad/melton/tvs/panasonic-tv/1256054799,250.0,Melton,,Yesterday,Yesterday,Panasonic,Used,CRT,,,,5.363311555731741
https://www.gumtree.com.au/s-ad/airport-west/tvs/kogan-40-smart-full-hd-led-tv-series-9-qf9000-shipping-avaliable-/1254144036,250.0,Airport West,40.0,Yesterday,Yesterday,,New,,,,,526.1358518887118
https://www.gumtree.com.au/s-ad/campsie/tvs/thorn-55-lcd-tv-with-remote/1256054156,60.0,Campsie,,Yesterday,2020-09-04,,Used,,,,,220.8258928520433
https://www.gumtree.com.au/s-ad/campsie/tvs/2-sets-sony-and-bauhn-46-led-tv-with-remote/1256054106,250.0,Campsie,46.0,Yesterday,Yesterday,,Used,,,,,272.75041285696443
https://www.gumtree.com.au/s-ad/kingsford/tvs/ps3-big-screen-tv-combo/1256054082,600.0,Kingsford,,Yesterday,Yesterday,LG,Used,,50-60 in,,,246.86589832005575
https://www.gumtree.com.au/s-ad/campsie/tvs/changhong-55-led-tv-with-remote/1256054070,300.0,Campsie,,Yesterday,Yesterday,,Used,,,,,220.8258928520433
https://www.gumtree.com.au/s-ad/campsie/tvs/hisheng-40-led-tv-no-remote/1256054033,160.0,Campsie,40.0,Yesterday,Yesterday,,Used,,,,,253.78605909907805
https://www.gumtree.com.au/s-ad/lynbrook/tvs/digital-tv-antenna-wall-mounts-data-phone-points-install/1256053995,190.0,Lynbrook,,Yesterday,Yesterday,,New,,,,,493.17568564167715
https://www.gumtree.com.au/s-ad/burnley/tvs/tv-47-inch-bauhn/1256053956,70.0,Burnley,47.0,Yesterday,Yesterday,,Used,,,,,275.9111384832788
https://www.gumtree.com.au/s-ad/riverhills/tvs/32-inch-lg-tv-television/1256053946,100.0,Riverhills,32.0,Yesterday,Yesterday,,Used,,,,,228.50025408856283
https://www.gumtree.com.au/s-ad/auburn/tvs/samsung-series-8-3d-60-inch/1256053488,500.0,Auburn,60.0,Yesterday,Yesterday,Samsung,Used,,,,,355.2240818616271
https://www.gumtree.com.au/s-ad/south-penrith/tvs/panasonic-tv-140cm/1256053326,100.0,South Penrith,55.0,Yesterday,Yesterday,Panasonic,Used,,,,,248.18302136051676
https://www.gumtree.com.au/s-ad/manly/tvs/lg-smart-uhd-4k-tv-43-inch/1256053024,500.0,Manly,43.0,Yesterday,Yesterday,LG,Used,LED LCD,40-49 in,2160p (4K),,518.1199937262429
https://www.gumtree.com.au/s-ad/pottsville/tvs/sony-40-inch-tv-lcd-kd40cx520/1256052716,150.0,Pottsville,40.0,Yesterday,Yesterday,Sony,Used,LCD,40-49 in,,,239.5646399974019
https://www.gumtree.com.au/s-ad/labrador/tvs/50-inch-lg-tv/1256052325,200.0,Labrador,50.0,Yesterday,Yesterday,,Used,,,,,285.39331536222204
https://www.gumtree.com.au/s-ad/alexandra-hills/tvs/55-lg-4k-smart-tv/1256051999,650.0,Alexandra Hills,55.0,Yesterday,2020-09-04,LG,Used,,,,,291.0370727448081
https://www.gumtree.com.au/s-ad/sydney-city/tvs/new-leadstar-7-inch-portable-tv-dvb-t2-digital-mini-small-car-tv/1256051707,137.0,Sydney City,7.0,Yesterday,Yesterday,,New,,Less than 20 in,,,356.94447251184874
https://www.gumtree.com.au/s-ad/hope-island/tvs/palsonic-tv/1256051044,20.0,Hope Island,,Yesterday,Yesterday,Other,Used,LCD,40-49 in,Other,,-105.27067343361259
https://www.gumtree.com.au/s-ad/campbelltown/tvs/tv-for-sale-cheap-40/1256050888,40.0,Campbelltown,,Yesterday,Yesterday,,Used,,,,,220.8258928520433
https://www.gumtree.com.au/s-ad/hornsby-heights/tvs/soniq-42-full-hd-tv-led-lcd-model-no-e42z10b/1256050849,130.0,Hornsby Heights,42.0,Yesterday,2020-09-04,SONIQ,Used,LED LCD,40-49 in,1080p,,168.25356901085033
https://www.gumtree.com.au/s-ad/varsity-lakes/tvs/tvs-x-4-available-remotes-good-condition/1256050708,45.0,Varsity Lakes,,Yesterday,2020-09-04,,Used,,,,,220.8258928520433
https://www.gumtree.com.au/s-ad/east-devonport/tvs/samsung-40inch-internet-tv/1256044068,150.0,East Devonport,40.0,02/09/2020,2020-09-04,Samsung,Used,LED,40-49 in,1080p,,319.9222639246529
https://www.gumtree.com.au/s-ad/andrews-farm/tvs/panasonic-32-inch-lcd-tv-good-condition-works-well-comes-with-remote/1256043575,120.0,Andrews Farm,32.0,02/09/2020,02/09/2020,Panasonic,Used,LCD,30-39 in,,,78.80675326795489
https://www.gumtree.com.au/s-ad/henley-brook/tvs/50-samsung-plasma-tv/1256043506,315.0,Henley Brook,50.0,02/09/2020,02/09/2020,Samsung,Used,Plasma,50-60 in,,,278.46231369323255
https://www.gumtree.com.au/s-ad/ulverstone/tvs/50-smart-tv-no-remote/1256043382,200.0,Ulverstone,50.0,02/09/2020,2020-09-04,,Used,,,,,285.39331536222204
https://www.gumtree.com.au/s-ad/leichhardt/tvs/samsung-ua55es8000-series-8-55-inch-full-hd-3d-led-lcd-tv-faulty-/1256042638,250.0,Leichhardt,,02/09/2020,02/09/2020,Samsung,Used,LED LCD,50-60 in,,,334.4450416860139
https://www.gumtree.com.au/s-ad/mornington/tvs/sanyo-tv-22-1080p-hdmi/1256042568,25.0,Mornington,22.0,02/09/2020,02/09/2020,,Used,,20-29 in,1080p,Contactless trade,18.034683089584846
https://www.gumtree.com.au/s-ad/leumeah/tvs/tv-perfect-condition/1256041712,150.0,Leumeah,,02/09/2020,02/09/2020,,Used,,,,,220.8258928520433
https://www.gumtree.com.au/s-ad/cannon-hill/tvs/tv-and-stand/1256041200,90.0,Cannon Hill,,02/09/2020,02/09/2020,,Used,,,,,220.8258928520433
https://www.gumtree.com.au/s-ad/canley-vale/tvs/tv-unit-great-strong-condition-ono-/1256041003,80.0,Canley Vale,,02/09/2020,02/09/2020,,Used,,,,,220.8258928520433
https://www.gumtree.com.au/s-ad/liverpool/tvs/lg-55-139cm-full-hd-led-lcd-tv/1256040456,50.0,Liverpool,54.0,02/09/2020,02/09/2020,LG,Used,LED LCD,50-60 in,1080p,,332.84850008160885
https://www.gumtree.com.au/s-ad/north-ryde/tvs/samsung-original-magic-pointer-remote-control-excellen-condition-pick/1256040298,60.0,North Ryde,,02/09/2020,02/09/2020,,Used,,,,,220.8258928520433
https://www.gumtree.com.au/s-ad/narrabeen/tvs/sony-bravia-smart-tv-60-/1256039801,200.0,Narrabeen,,02/09/2020,02/09/2020,Sony,Used,LED,50-60 in,,,372.8931511001885
https://www.gumtree.com.au/s-ad/north-ryde/tvs/samsung-works-with-all-samsung-tv-s-all-original-remote-control-pick-u/1256039524,30.0,North Ryde,,02/09/2020,02/09/2020,,Used,,,,,220.8258928520433
https://www.gumtree.com.au/s-ad/glenfield/tvs/changhong-56-flatscreen-led-tv-model-led55c2000-excellent-condition/1256039435,250.0,Glenfield,56.0,02/09/2020,2020-09-04,,Used,,,,,304.3576691201084
https://www.gumtree.com.au/s-ad/north-ryde/tvs/universal-stand-for-all-tv-s-32-to-60-with-screw-excellen-condition/1256039253,70.0,North Ryde,32.0,02/09/2020,02/09/2020,,Used,,,,,228.50025408856283
https://www.gumtree.com.au/s-ad/stirling/tvs/50-samsung-smart-4k-led-digital-tv/1256038999,700.0,Stirling,50.0,02/09/2020,02/09/2020,Samsung,Used,LED,50-60 in,1080p,,408.83484025820127
https://www.gumtree.com.au/s-ad/keilor-east/tvs/32-inch-hd-tv-near-new-condition/1256038300,140.0,Keilor East,32.0,02/09/2020,02/09/2020,,Used,,,,,228.50025408856283
https://www.gumtree.com.au/s-ad/queens-park/tvs/phillips-55inch-colour-tv/1256038242,600.0,Queens Park,55.0,02/09/2020,02/09/2020,,New,,,,,573.5467362834279
https://www.gumtree.com.au/s-ad/perth/tvs/52-inch-sony-tv/1256037976,350.0,Perth,52.0,02/09/2020,02/09/2020,Sony,Used,,,,,328.14052456868336
https://www.gumtree.com.au/s-ad/narrabeen/tvs/sharp-smart-tv-80-/1256037924,150.0,Narrabeen,,02/09/2020,02/09/2020,Other,Used,LED,Other,,,686.3619105675916
https://www.gumtree.com.au/s-ad/burleigh-waters/tvs/samsung-tv/1256037936,50.0,Burleigh Waters,,02/09/2020,Yesterday,Samsung,Used,,,,Contactless trade,243.14806772479716
https://www.gumtree.com.au/s-ad/north-ward/tvs/wanted-to-buy-smart-tv-/1256037850,,North Ward,,02/09/2020,02/09/2020,,Used,,,,,220.8258928520433
https://www.gumtree.com.au/s-ad/rothwell/tvs/lg-tv-sound-bar/1256037206,1000.0,Rothwell,,02/09/2020,2020-09-04,LG,Used,LCD,50-60 in,2160p (4K),,464.2454750878555
https://www.gumtree.com.au/s-ad/andergrove/tvs/50-inch-lg-tv-has-no-remote-/1256037105,70.0,Andergrove,50.0,02/09/2020,02/09/2020,LG,Used,,50-60 in,,,311.4333208302345
https://www.gumtree.com.au/s-ad/bentley/tvs/soniq-47-inch-lcd-tv/1256036828,150.0,Bentley,47.0,02/09/2020,02/09/2020,SONIQ,Used,LCD,40-49 in,,,145.74318719420296
https://www.gumtree.com.au/s-ad/brighton/tvs/sony-50-inch/1256036797,700.0,Brighton,50.0,02/09/2020,02/09/2020,Sony,Used,,,,,321.8190733160546
https://www.gumtree.com.au/s-ad/sunbury/tvs/lg-55-led-smart-tv/1256036793,60.0,Sunbury,55.0,02/09/2020,02/09/2020,LG,Used,LED,,,,370.4786968221223
https://www.gumtree.com.au/s-ad/warragul/tvs/nu-tec-18-tv/1256036423,30.0,Warragul,18.0,02/09/2020,02/09/2020,,Used,,,,,184.25009532016122
